,intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
8605,3,1,1009.0,1014.0,326.0,0.9,25.1,90.0,0.0,14,6,0,200.211818182
8620,3,1,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,15,6,0,162.733125
8621,3,1,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,16,6,0,172.0365
8622,3,1,1009.2,1014.1,322.0,2.2,24.1,94.0,0.0,17,6,0,174.226363636
8638,3,1,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,18,6,0,171.857333333
8639,3,1,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,19,6,0,157.6925
8640,3,1,1008.3,1013.2,334.0,0.8,23.5,95.0,0.0,20,6,0,178.424444444
8655,3,1,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,21,6,0,185.758181818
8656,3,1,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,22,6,0,149.59
8657,3,1,1007.2,1012.1,172.0,2.0,23.7,95.0,0.0,23,6,0,153.32
8668,3,1,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,1,7,0,111.9
8669,3,1,1007.8,1012.7,227.0,2.1,25.6,89.0,0.0,2,7,0,117.21
8681,3,1,1007.0,1011.9,220.0,2.9,30.1,64.0,0.0,4,7,0,153.68
8682,3,1,1007.0,1011.9,220.0,2.9,30.1,64.0,0.0,5,7,0,113.133333333
8697,3,1,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,6,7,0,144.106666667
8698,3,1,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,7,7,0,146.558888889
8699,3,1,1004.4,1009.3,208.0,2.3,32.8,52.0,0.0,8,7,0,165.772325581
8715,3,1,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,9,7,0,170.543793103
8716,3,1,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,10,7,0,181.2584
8717,3,1,1004.1,1009.0,235.0,1.4,29.9,66.0,0.0,11,7,0,164.240322581
8733,3,1,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,12,7,0,167.930344828
8734,3,1,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,13,7,0,162.532962963
8735,3,1,1005.9,1010.8,9.0,5.9,25.8,79.0,0.0,14,7,0,168.702857143
8751,3,1,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,15,7,0,178.1525
8752,3,1,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,16,7,0,183.86
8753,3,1,1006.4,1011.3,358.0,2.3,23.2,93.0,0.0,17,7,0,167.0275
8769,3,1,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,18,7,0,195.28
8770,3,1,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,19,7,0,172.433333333
8771,3,1,1005.5,1010.4,5.0,1.0,22.7,91.0,0.0,20,7,0,189.7
8787,3,1,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,21,7,0,175.402857143
8788,3,1,1005.6,1010.5,11.0,2.7,22.6,90.0,0.0,22,7,0,161.908333333
8800,3,1,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,0,1,0,161.5
8813,3,1,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,3,1,0,130.29
8814,3,1,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,5,1,0,179.67
8829,3,1,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,6,1,0,146.061
8830,3,1,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,7,1,0,133.688
8831,3,1,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,8,1,0,168.395625
8846,3,1,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,9,1,0,193.347916667
8847,3,1,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,10,1,0,185.238
8848,3,1,1006.2,1011.2,44.0,3.6,24.2,79.0,0.0,11,1,0,162.960384615
8864,3,1,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,12,1,0,154.323478261
8865,3,1,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,13,1,0,147.028235294
8866,3,1,1007.5,1012.5,29.0,1.8,24.0,78.0,0.0,14,1,0,216.175384615
8882,3,1,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,15,1,0,172.527368421
8883,3,1,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,16,1,0,193.100833333
8884,3,1,1008.2,1013.2,62.0,3.1,23.1,76.0,0.0,17,1,0,195.492777778
8900,3,1,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,18,1,0,181.73
8901,3,1,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,19,1,0,186.0425
8902,3,1,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,20,1,0,199.609166667
8918,3,1,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,21,1,0,188.433333333
8919,3,1,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,22,1,0,131.22
8920,3,1,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,23,1,0,144.578
8934,3,1,1008.0,1013.0,330.0,2.3,21.6,84.0,0.0,0,2,0,151.953333333
8935,3,1,1008.0,1013.0,330.0,2.3,21.6,84.0,0.0,1,2,0,157.26
8936,3,1,1008.0,1013.0,330.0,2.3,21.6,84.0,0.0,2,2,0,155.24
8949,3,1,1007.4,1012.4,344.0,2.0,23.1,74.0,0.0,3,2,0,139.125
8950,3,1,1007.4,1012.4,344.0,2.0,23.1,74.0,0.0,5,2,0,191.91
8963,3,1,1005.5,1010.5,329.0,1.3,24.5,71.0,0.0,6,2,0,179.112142857
8964,3,1,1005.5,1010.5,329.0,1.3,24.5,71.0,0.0,7,2,0,155.58
8965,3,1,1005.5,1010.5,329.0,1.3,24.5,71.0,0.0,8,2,0,176.04037037
8981,3,1,1005.1,1010.1,327.0,1.5,23.9,75.0,0.0,9,2,0,195.727058824
8982,3,1,1005.1,1010.1,327.0,1.5,23.9,75.0,0.0,10,2,0,171.028095238
8983,3,1,1005.1,1010.1,327.0,1.5,23.9,75.0,0.0,11,2,0,176.082
8999,3,1,1006.4,1011.4,330.0,1.3,22.9,78.0,0.0,12,2,0,157.3712
9000,3,1,1006.4,1011.4,330.0,1.3,22.9,78.0,0.0,13,2,0,152.9044
9001,3,1,1006.4,1011.4,330.0,1.3,22.9,78.0,0.0,14,2,0,163.60125
9017,3,1,1006.8,1011.8,310.0,1.5,22.6,80.0,0.0,15,2,0,159.975263158
9018,3,1,1006.8,1011.8,310.0,1.5,22.6,80.0,0.0,16,2,0,178.836818182
9019,3,1,1006.8,1011.8,310.0,1.5,22.6,80.0,0.0,17,2,0,192.201
9035,3,1,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,18,2,0,248.763333333
9036,3,1,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,19,2,0,200.965454545
9037,3,1,1006.6,1011.6,335.0,2.0,20.3,90.0,0.0,20,2,0,154.716666667
9053,3,1,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,21,2,0,188.024545455
9054,3,1,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,22,2,0,164.364
9055,3,1,1007.9,1012.9,250.0,1.4,19.9,90.0,0.0,23,2,0,133.043333333
9069,3,1,1010.0,1015.0,32.0,0.9,22.7,80.0,0.0,1,3,0,122.52
9081,3,1,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,4,3,0,124.41
9082,3,1,1010.2,1015.2,340.0,1.5,25.4,68.0,0.0,5,3,0,136.726666667
9096,3,1,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,6,3,0,121.15
9097,3,1,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,7,3,0,157.352307692
9098,3,1,1009.2,1014.2,126.0,1.5,26.5,64.0,0.0,8,3,0,176.434166667
9114,3,1,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,9,3,0,176.803076923
9115,3,1,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,10,3,0,211.503333333
9116,3,1,1009.4,1014.4,52.0,2.8,26.5,64.0,0.0,11,3,0,171.672307692
9132,3,1,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,12,3,0,138.198181818
9133,3,1,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,13,3,0,175.998235294
9134,3,1,1011.5,1016.5,59.0,2.0,25.4,72.0,0.0,14,3,0,178.756
9150,3,1,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,15,3,0,174.183043478
9151,3,1,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,16,3,0,175.75
9152,3,1,1012.3,1017.3,8.0,3.3,24.7,76.0,0.0,17,3,0,197.174
9168,3,1,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,18,3,0,178.304545455
9169,3,1,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,19,3,0,192.202727273
9170,3,1,1012.0,1016.9,84.0,2.0,24.2,86.0,0.0,20,3,0,167.771428571
9186,3,1,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,21,3,0,170.793333333
9187,3,1,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,22,3,0,143.6725
9188,3,1,1013.0,1018.0,37.0,2.7,22.8,82.0,0.0,23,3,0,124.745
9202,3,1,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,0,4,0,123.2625
9203,3,1,1014.9,1019.9,56.0,4.1,23.1,81.0,0.0,1,4,0,171.63
9216,3,1,1014.9,1019.9,53.0,4.7,25.2,69.0,0.0,5,4,0,147.935
9229,3,1,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,6,4,0,194.398333333
9230,3,1,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,7,4,0,154.255555556
9231,3,1,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,8,4,0,155.512727273
9246,3,1,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,9,4,0,179.860833333
9247,3,1,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,10,4,0,173.380833333
9248,3,1,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,11,4,0,141.456
9264,3,1,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,12,4,0,157.730555556
9265,3,1,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,13,4,0,134.352777778
9266,3,1,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,14,4,0,197.08
9282,3,1,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,15,4,0,213.13625
9283,3,1,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,16,4,0,176.245
9284,3,1,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,17,4,0,192.89
9300,3,1,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,18,4,0,202.99
9301,3,1,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,19,4,0,187.864
9302,3,1,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,20,4,0,177.396
9318,3,1,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,21,4,0,136.36
9319,3,1,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,22,4,0,152.07
9320,3,1,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,23,4,0,177.85
9334,3,1,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,0,5,0,149.532
9347,3,1,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,3,5,0,151.3
9348,3,1,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,5,5,0,168.08
9363,3,1,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,6,5,0,147.313333333
9364,3,1,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,7,5,0,173.51
9365,3,1,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,8,5,0,145.346666667
9380,3,1,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,9,5,0,159.331333333
9381,3,1,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,10,5,0,165.6375
9382,3,1,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,11,5,0,193.216666667
9398,3,1,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,12,5,0,189.47
9399,3,1,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,13,5,0,202.538571429
9400,3,1,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,14,5,0,223.594444444
9416,3,1,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,15,5,0,332.343636364
9417,3,1,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,16,5,0,280.648
9418,3,1,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,17,5,0,255.538
9434,3,1,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,18,5,0,283.526
9435,3,1,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,19,5,0,176.455714286
9436,3,1,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,20,5,0,171.6275
9451,3,1,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,21,5,0,181.54
9452,3,1,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,22,5,0,198.2325
9463,3,1,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,0,6,0,178.55
9486,3,1,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,6,6,0,144.2175
9487,3,1,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,7,6,0,188.675
9488,3,1,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,8,6,0,266.74
9503,3,1,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,9,6,0,168.301666667
9504,3,1,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,10,6,0,155.458888889
9505,3,1,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,11,6,0,166.25
9521,3,1,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,12,6,0,185.34
9522,3,1,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,13,6,0,143.2825
9523,3,1,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,14,6,0,150.558571429
9539,3,1,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,15,6,0,138.475
9540,3,1,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,16,6,0,169.711538462
9541,3,1,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,17,6,0,169.54875
9557,3,1,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,18,6,0,234.875
9558,3,1,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,19,6,0,173.353333333
9573,3,1,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,21,6,0,162.36
9574,3,1,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,22,6,0,155.09
9575,3,1,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,23,6,0,179.94
9584,3,1,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,0,7,0,174.28
9593,3,1,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,5,7,0,134.775
9606,3,1,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,6,7,0,162.945
9607,3,1,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,7,7,0,189.188571429
9608,3,1,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,8,7,0,182.476666667
9623,3,1,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,9,7,0,184.623333333
9624,3,1,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,10,7,0,150.578
9625,3,1,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,11,7,0,139.841111111
9641,3,1,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,12,7,0,151.092727273
9642,3,1,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,13,7,0,135.965
9643,3,1,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,14,7,0,208.621666667
9659,3,1,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,15,7,0,178.784
9660,3,1,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,16,7,0,173.377
9661,3,1,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,17,7,0,201.58
9677,3,1,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,18,7,0,285.906
9678,3,1,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,19,7,0,196.59
9679,3,1,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,20,7,0,150.875
9694,3,1,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,22,7,0,200.455
9695,3,1,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,23,7,0,155.963333333
9706,3,1,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,2,2,0,179.52
9718,3,1,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,5,2,0,174.605
9732,3,1,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,6,2,0,153.014
9733,3,1,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,7,2,0,156.094
9734,3,1,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,8,2,0,149.636666667
9750,3,1,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,9,2,0,162.526666667
9751,3,1,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,10,2,0,175.358888889
9752,3,1,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,11,2,0,166.21
9768,3,1,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,12,2,0,160.472222222
9769,3,1,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,13,2,0,180.538333333
9770,3,1,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,14,2,0,156.832222222
9786,3,1,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,15,2,0,171.661538462
9787,3,1,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,16,2,0,169.292307692
9788,3,1,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,17,2,0,195.758
9804,3,1,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,18,2,0,244.8275
9805,3,1,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,19,2,0,165.305
9806,3,1,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,20,2,0,172.766
9822,3,1,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,21,2,0,184.37
9823,3,1,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,22,2,0,179.17
9824,3,1,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,23,2,0,137.63
9838,3,1,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,1,3,0,278.5
9848,3,1,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,5,3,0,188.2
9861,3,1,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,6,3,0,135.966666667
9862,3,1,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,7,3,0,155.251428571
9863,3,1,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,8,3,0,159.792857143
9879,3,1,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,9,3,0,185.037777778
9880,3,1,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,10,3,0,142.051666667
9881,3,1,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,11,3,0,197.790769231
9897,3,1,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,12,3,0,162.825384615
9898,3,1,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,13,3,0,154.733333333
9899,3,1,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,14,3,0,164.115
9915,3,1,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,15,3,0,184.215384615
9916,3,1,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,16,3,0,160.607777778
9917,3,1,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,17,3,0,155.4075
9933,3,1,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,18,3,0,202.555
9934,3,1,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,19,3,0,180.27
9935,3,1,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,20,3,0,180.46
9951,3,1,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,21,3,0,162.05
9952,3,1,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,22,3,0,168.22
9953,3,1,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,23,3,0,139.716666667
9963,3,1,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,0,4,0,145.37
9964,3,1,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,2,4,0,145.63
9976,3,1,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,4,4,0,142.71
9977,3,1,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,5,4,0,111.88
9991,3,1,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,6,4,0,150.17
9992,3,1,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,7,4,0,192.965
9993,3,1,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,8,4,0,169.636153846
10008,3,1,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,9,4,0,152.048181818
10009,3,1,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,10,4,0,161.742
10010,3,1,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,11,4,0,149.226363636
10026,3,1,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,12,4,0,172.29
10027,3,1,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,13,4,0,167.414666667
10028,3,1,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,14,4,0,164.2225
10044,3,1,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,15,4,0,144.38875
10045,3,1,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,16,4,0,173.772727273
10046,3,1,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,17,4,0,259.717142857
10062,3,1,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,18,4,0,273.742
10063,3,1,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,19,4,0,177.43
10064,3,1,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,20,4,0,141.771428571
10080,3,1,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,21,4,0,181.6275
10081,3,1,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,22,4,0,165.88
10082,3,1,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,23,4,0,124.9
10096,3,1,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,1,5,0,143.2
10107,3,1,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,4,5,0,192.6
10120,3,1,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,6,5,0,135.383333333
10121,3,1,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,7,5,0,194.4
10122,3,1,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,8,5,0,154.72
10137,3,1,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,9,5,0,191.887333333
10138,3,1,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,10,5,0,161.19
10139,3,1,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,11,5,0,146.702307692
10155,3,1,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,12,5,0,171.765384615
10156,3,1,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,13,5,0,189.182727273
10157,3,1,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,14,5,0,114.24
10173,3,1,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,15,5,0,189.795
10174,3,1,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,16,5,0,172.839090909
10175,3,1,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,17,5,0,280.02
10191,3,1,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,18,5,0,230.51
10192,3,1,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,19,5,0,201.836666667
10193,3,1,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,20,5,0,204.97125
10209,3,1,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,21,5,0,207.6975
10210,3,1,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,22,5,0,197.998333333
10211,3,1,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,23,5,0,157.58
10224,3,1,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,0,6,0,188.08
10225,3,1,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,1,6,0,235.24
10226,3,1,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,2,6,0,229.68
10238,3,1,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,5,6,0,150.34
10252,3,1,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,6,6,0,133.49
10253,3,1,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,7,6,0,174.659090909
10254,3,1,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,8,6,0,185.56
10269,3,1,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,9,6,0,201.570588235
10270,3,1,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,10,6,0,285.793333333
10271,3,1,1013.7,1018.8,333.0,2.2,20.3,96.0,0.0,11,6,0,194.976363636
10287,3,1,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,12,6,0,205.151818182
10288,3,1,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,13,6,0,363.755714286
10289,3,1,1014.5,1019.6,344.0,0.9,20.0,97.0,0.0,14,6,0,340.443
10305,3,1,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,15,6,0,217.719230769
10306,3,1,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,16,6,0,227.366428571
10307,3,1,1013.9,1019.0,999017.0,0.0,19.8,97.0,0.0,17,6,0,305.4375
10323,3,1,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,18,6,0,199.783333333
10324,3,1,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,19,6,0,174.0775
10325,3,1,1012.9,1017.9,215.0,1.7,19.7,97.0,0.0,20,6,0,207.0325
10341,3,1,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,21,6,0,158.26
10342,3,1,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,22,6,0,208.413333333
10343,3,1,1012.8,1017.8,216.0,3.2,19.6,97.0,0.0,23,6,0,142.51
10356,3,1,1013.9,1018.9,327.0,0.6,20.4,95.0,0.0,2,7,0,211.46
10367,3,1,1013.9,1018.9,342.0,2.2,24.6,76.0,0.0,5,7,0,199.645
10380,3,1,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,6,7,0,208.9
10381,3,1,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,7,7,0,176.622
10382,3,1,1011.7,1016.7,301.0,1.8,26.8,67.0,0.0,8,7,0,180.901818182
10397,3,1,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,9,7,0,161.466923077
10398,3,1,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,10,7,0,177.682666667
10399,3,1,1011.7,1016.7,10.0,4.1,24.9,74.0,0.0,11,7,0,254.75
10415,3,1,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,12,7,0,210.692857143
10416,3,1,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,13,7,0,203.127
10417,3,1,1013.8,1018.8,353.0,4.3,22.7,77.0,0.0,14,7,0,256.742
10433,3,1,1014.7,1019.7,7.0,2.1,21.9,80.0,0.0,15,7,0,222.909
